item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
ha-01156,חו״מ,"שריון מרוכב הוא מיגון לרכב קרבי משוריין וכלי רכב אחרים שמורכב מלוחות שריון העשויים ממספר שכבות של חו״מ, סגסוגות מתכתיות וחומרים אחרים, כגון חומרים קרמיים, פלסטיק ואף חללי אוויר.",חומרים מרוכבים,חו״מ.02,חומרים מרוכבים,weak,4,חושן משפט | חומה ומגדל | חוץ מזה | חומרים מרוכבים,substituted,yes,wikipedia,שריון מרוכב,unreviewed,,substitution,wiki_substituted
ha-01157,חו״מ,"חו״מ, לארמניה יש עודף אנרגיה ושוק הייצוא הגדול היחיד שלה.",חוץ מזה,חו״מ.03,חוץ מזה,weak,4,חושן משפט | חומה ומגדל | חוץ מזה | חומרים מרוכבים,substituted,yes,wikipedia,יחסי איראן–ארמניה,unreviewed,,substitution,wiki_substituted
ha-01158,חו״מ,חו״מ שתי המדינות הסכימו להעניק 100 מלגות לסטודנטים המעוניינים במוסדות להשכלה גבוהה.,חוץ מזה,חו״מ.03,חוץ מזה,weak,4,חושן משפט | חומה ומגדל | חוץ מזה | חומרים מרוכבים,substituted,yes,wikipedia,יחסי איראן–הונגריה,unreviewed,,substitution,wiki_substituted
ha-01159,חו״מ,"חו״מ זיכה אותם אלוהים בחיים ארוכים יותר על צדקתם ועל התועלת שבהמצאותיהם..."".",חוץ מזה,חו״מ.03,חוץ מזה,weak,4,חושן משפט | חומה ומגדל | חוץ מזה | חומרים מרוכבים,substituted,yes,wikipedia,הכרונולוגיה המקראית והמסורתית,unreviewed,,substitution,wiki_substituted
ha-01160,חו״מ,כיום משמש הביטוי חו״מ למכלול הדינים הנוגעים לדיני ממונות.,חושן משפט,חו״מ.04,חושן משפט,weak,4,חושן משפט | חומה ומגדל | חוץ מזה | חומרים מרוכבים,substituted,yes,wikipedia,חושן משפט,unreviewed,,substitution,wiki_substituted
ha-01161,חו״מ,אורים ותומים לרב יהונתן אייבשיץ על חו״מ.,חושן משפט,חו״מ.04,חושן משפט,weak,4,חושן משפט | חומה ומגדל | חוץ מזה | חומרים מרוכבים,substituted,yes,wikipedia,שולחן ערוך,unreviewed,,substitution,wiki_substituted
ha-01162,חו״מ,"ספר נתיבות המשפט (בעגה הישיבתית - ""הנתיבות"") הוא ביאור לחלק חו״מ בשולחן ערוך, שחובר על ידי הרב יעקב לורברבוים, רבה של העיר ליסא.",חושן משפט,חו״מ.04,חושן משפט,weak,4,חושן משפט | חומה ומגדל | חוץ מזה | חומרים מרוכבים,substituted,yes,wikipedia,נתיבות המשפט,unreviewed,,substitution,wiki_substituted
ha-00133,אי״ל,בתחילת המלחמה התנגד הבונד להקמת אי״ל מאוחד נגד הנאצים אך לבסוף הצטרף לארגון היהודי הלוחם בגטו ורשה.,ארגון יהודי לוחם,אי״ל.01,ארגון יהודי לוחם,weak,2,ארגון יהודי לוחם | אגודה ישראלית לסכרת,substituted,no,wikipedia,הבונד,unreviewed,,substitution,wiki_substituted
ha-00134,אי״ל,"ב-1942, לאחר הגעת הידיעות הראשונות על ההשמדה לגטו, החלו התנועות החלוציות לפעול להקמת אי״ל בגטו.",ארגון יהודי לוחם,אי״ל.01,ארגון יהודי לוחם,weak,2,ארגון יהודי לוחם | אגודה ישראלית לסכרת,substituted,no,wikipedia,אברהם בלום,unreviewed,,substitution,wiki_substituted
ha-00135,אי״ל,"ב-23 במרץ 1942 התקיימה פגישה בנושא הקמת אי״ל, בפגישה זו נכחו נציגים של תנועת החלוץ, פועלי ציון, פועלי ציון שמאל ומאורצ'י אוז'אך ואברשה בלום כנציגי הבונד.",ארגון יהודי לוחם,אי״ל.01,ארגון יהודי לוחם,weak,2,ארגון יהודי לוחם | אגודה ישראלית לסכרת,substituted,no,wikipedia,אברהם בלום,unreviewed,,substitution,wiki_substituted
ha-02700,קו״נ,"פירושו ""קו״נ"" נדפס עשרות פעמים והוא אחד מהפירושים הפופולריים על המשנה.",קב ונקי,קו״נ.01,קב ונקי,weak,3,קולנוע | קב ונקי | קורבן נתנאל,substituted,yes,wikipedia,אלישע בן אברהם (רב),unreviewed,,substitution,wiki_substituted
ha-02701,קו״נ,מקור שם הפירוש הוא בביטוי קו״נ המתאר כמות קטנה (קב) באיכות גבוהה.,קב ונקי,קו״נ.01,קב ונקי,weak,3,קולנוע | קב ונקי | קורבן נתנאל,substituted,yes,wikipedia,אלישע בן אברהם (רב),unreviewed,,substitution,wiki_substituted
ha-02702,קו״נ,"פירוש ""קו״נ"" נדפס כ-20 פעמים מאז שיצא, ונכלל גם במהדורה המודרנית ""משנה סדורה"".",קב ונקי,קו״נ.01,קב ונקי,weak,3,קולנוע | קב ונקי | קורבן נתנאל,substituted,yes,wikipedia,אלישע בן אברהם (רב),unreviewed,,substitution,wiki_substituted
ha-02703,קו״נ,"בדרך כלל, המונח מתייחס לאדם המופיע בסרט קו״נ, בתיאטרון, או בטלוויזיה, ולעיתים מתייחס גם להופעות רחוב.",קולנוע,קו״נ.02,קולנוע,weak,3,קולנוע | קב ונקי | קורבן נתנאל,substituted,yes,wikipedia,שחקן,unreviewed,,substitution,wiki_substituted
ha-02704,קו״נ,"סרט קו״נ מוצג באופן מסורתי בבית קו״נ, אולם ניתן לצפות בסרטי קו״נ גם באמצעי צפייה ביתיים כגון שידורי טלוויזיה, מכשירי וידאו ו-DVD וגם באמצעות מחשב.",קולנוע,קו״נ.02,קולנוע,weak,3,קולנוע | קב ונקי | קורבן נתנאל,substituted,yes,wikipedia,סרט קולנוע,unreviewed,,substitution,wiki_substituted
ha-02705,קו״נ,"כשהפסקול של סרט קו״נ כולל שירים או יצירות מוזיקליות רבות, נהוג להדפיסו על-גבי קלטות ותקליטורים ולמוכרו בנפרד מהסרט.",קולנוע,קו״נ.02,קולנוע,weak,3,קולנוע | קב ונקי | קורבן נתנאל,substituted,yes,wikipedia,סרט קולנוע,unreviewed,,substitution,wiki_substituted
ha-00399,א״ש,תפילת א״ש כתובה על גבי קירות הקלויסטר והכנסייה ב-143 שפות.,אבינו שבשמים,א״ש.01,אבינו שבשמים,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,כנסיית אבינו שבשמים,unreviewed,,substitution,wiki_substituted
ha-00400,א״ש,"המחרוזת מורכבת בעיקר מהתפילות האווה מריה (בעברית ״שמחי מרים״), א״ש, תפילת פאטימה והתהילה תהיה (Gloria Patri).",אבינו שבשמים,א״ש.01,אבינו שבשמים,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,תפילת המחרוזת,unreviewed,,substitution,wiki_substituted
ha-00401,א״ש,"ההסכם מעניק פטור מתשלום מיסים, ומעניק חופש פעולה לארבעה מוסדות קתוליים - כנסיית א״ש, המנזר הבנדיקטיני באבו גוש, קברי המלכים וכנסיית סנטה אנה.",אבינו שבשמים,א״ש.01,אבינו שבשמים,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,הסכם פישר-שובל,unreviewed,,substitution,wiki_substituted
ha-00402,א״ש,א״ש כלכלי מתייחס להבדלים בין יחידים וקבוצות בתוך חברה מסוימת או בין מדינות בנוגע לבעלות על נכסיהם ולגובה הכנסתם.,אי-שוויון,א״ש.02,אי-שוויון,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,אי-שוויון כלכלי,unreviewed,,substitution,wiki_substituted
ha-00403,א״ש,אחת מההשלכות של א״ש כלכלי הוא א״ש בתחום הדיור.,אי-שוויון,א״ש.02,אי-שוויון,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,אי-שוויון כלכלי,unreviewed,,substitution,wiki_substituted
ha-00404,א״ש,להלן נתוני המדד לשנים 1998-2016: אי השוויון בהכנסות בישראל לפי מדדי א״ש שונים גבוה בהשוואה למדינות המפותחות.,אי-שוויון,א״ש.02,אי-שוויון,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,אי-שוויון כלכלי,unreviewed,,substitution,wiki_substituted
ha-00405,א״ש,"Grenadier-Division), המכונה לפעמים דיוויזיית א״ש ה-153 (בגרמנית: 153.",אימון שדה,א״ש.05,אימון שדה,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,הדיוויזיה ה-153 (ורמאכט),unreviewed,,substitution,wiki_substituted
ha-00406,א״ש,"ארגון מחדש מתוכנן נוסף לדיוויזיית א״ש 182, שהוזמן על ידי OKH ב-20 באוגוסט 1944, גם הוא לא יצא לפועל.",אימון שדה,א״ש.05,אימון שדה,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,הדיוויזיה ה-182 (ורמאכט),unreviewed,,substitution,wiki_substituted
ha-00407,א״ש,"בשנות המלחמה למד א״ש תחת רב העיירה, אך בעוד בישיבה הקדיש את מרב זמנו ללימודים תורניים וזמן מועט לרכישה אוטודידקטית של השכלה כללית, כעת התהפך היחס, עד שבעיירה כינוהו על שם ברוך שפינוזה.",איש שלום,א״ש.03,איש שלום,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,מרדכי איש-שלום,unreviewed,,substitution,wiki_substituted
ha-00408,א״ש,א״ש טען שקולק עשה ויתורים לדתיים שהוא לא היה מסכים להם.,איש שלום,א״ש.03,איש שלום,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,מרדכי איש-שלום,unreviewed,,substitution,wiki_substituted
ha-00409,א״ש,"א״ש החלה את דרכה העיתונאית עוד כילדה, כמגישה וככתבת לילדים ולנוער.",איש שלום,א״ש.03,איש שלום,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,תמר איש שלום,unreviewed,,substitution,wiki_substituted
ha-00410,א״ש,"הוא גם א״ש שמטר של גשם משקה, מרווה, מזבל את הארץ, מעדן אותה ונותן עדנה וזיו בפירות.",אמר שם,א״ש.04,אמר שם,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,רב חנא בגדתאה,unreviewed,,substitution,wiki_substituted
ha-00411,א״ש,"סוקרטס א״ש כי מלבד הפעם ההיא, מעולם לא כיהן בתפקיד כלשהו באתונה.",אמר שם,א״ש.04,אמר שם,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,סוקרטס,unreviewed,,substitution,wiki_substituted
ha-00412,א״ש,"מצד שני, הרצל עצמו א״ש, בין השאר, שההצלחה הגדולה ביותר במשא ומתן עם הבריטים לגבי ""אוגנדה"" היה דווקא כישלונו.",אמר שם,א״ש.04,אמר שם,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,תוכנית אוגנדה,unreviewed,,substitution,wiki_substituted
ha-00413,א״ש,"בהקשרים מסוימים של יכולת ארגון ופרגמטיזם מדיני יש לביטוי ""מפא""יניק"" גוון חיובי, אך לעיתים הוא נושא גוון שלילי של העדפת ""א״ש"" ומשק ריכוזי.",אנשי שלומנו,א״ש.07,אנשי שלומנו,weak,8,אי-שוויון | איש שלום | אבינו שבשמים | ארמית שומרונית | אדר שני | אמר שם | אנשי שלומנו | אימון שדה,substituted,yes,wikipedia,"מפא""י",unreviewed,,substitution,wiki_substituted
